uuid,molecule,fragments,linker,anchor_1,anchor_2,energy
0,CCc1cc(-c2nnc(-c3ccnc(CC)c3CC)nn2)c(CC)cn1,CCc1ccc(CC)nc1.CCc1cccnc1CC,c1nncnn1,4,16,59.042287938535466
1,CCc1cc(-c2nnc(-c3ccnc(CC)c3CC)nn2)c(CC)cn1,CCc1ccc(CC)nc1.CCc1cccnc1CC,c1nncnn1,4,16,59.15032936393417
2,CCc1cc(-c2nnc(-c3ccnc(CC)c3CC)nn2)c(CC)cn1,CCc1ccc(CC)nc1.CCc1cccnc1CC,c1nncnn1,4,16,59.15032963064354
3,CCc1cc(-c2nnc(-c3ccnc(CC)c3CC)nn2)c(CC)cn1,CCc1ccc(CC)nc1.CCc1cccnc1CC,c1nncnn1,4,16,59.502815744294566
4,CCc1cc(-c2nnc(-c3ccnc(CC)c3CC)nn2)c(CC)cn1,CCc1ccc(CC)nc1.CCc1cccnc1CC,c1nncnn1,4,16,59.502815806629364
5,CCc1cc(-c2nnc(-c3ccnc(CC)c3CC)nn2)c(CC)cn1,CCc1ccc(CC)nc1.CCc1cccnc1CC,c1nncnn1,4,16,59.669449663546985
6,CCc1cc(-c2nnc(-c3ccnc(CC)c3CC)nn2)c(CC)cn1,CCc1ccc(CC)nc1.CCc1cccnc1CC,c1nncnn1,4,16,59.67034408476215
7,CCc1cc(-c2nnc(-c3ccnc(CC)c3CC)nn2)c(CC)cn1,CCc1ccc(CC)nc1.CCc1cccnc1CC,c1nncnn1,4,16,60.600436206483884
8,CCc1cc(-c2nnc(-c3ccnc(CC)c3CC)nn2)c(CC)cn1,CCc1ccc(CC)nc1.CCc1cccnc1CC,c1nncnn1,4,16,60.93130340068691
9,CCc1cc(-c2nnc(-c3ccnc(CC)c3CC)nn2)c(CC)cn1,CCc1ccc(CC)nc1.CCc1cccnc1CC,c1nncnn1,4,16,61.26516257607728
10,CCc1cc(-c2nnc(-c3ccnc(CC)c3CC)nn2)c(CC)cn1,CCc1ccc(CC)nc1.CCc1cccnc1CC,c1nncnn1,4,16,61.66519180738398
11,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])cc3CC)nn2)c(CC)cc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,4,17,74.05235951328778
12,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])cc3CC)nn2)c(CC)cc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,4,17,74.5034971781051
13,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])cc3CC)nn2)c(CC)cc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,4,17,74.65987383430736
14,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])cc3CC)nn2)c(CC)cc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,4,17,74.65988305177343
15,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])cc3CC)nn2)c(CC)cc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,4,17,75.03542346437969
16,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])cc3CC)nn2)c(CC)cc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,4,17,75.171687866187
17,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])cc3CC)nn2)c(CC)cc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,4,17,75.2620996530926
18,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])cc3CC)nn2)c(CC)cc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,4,17,75.43545671936502
19,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])cc3CC)nn2)c(CC)cc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,4,17,75.54186848188016
20,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])cc3CC)nn2)c(CC)cc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,4,17,75.71561437972215
21,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])cc3CC)nn2)c(CC)cc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,4,17,75.94094884982894
22,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])cc3CC)nn2)c(CC)cc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,4,17,76.50038887522096
23,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])cc3CC)nn2)c(CC)cc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,4,17,76.50968327634858
24,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])cc3CC)nn2)c(CC)cc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,4,17,76.61797829057522
25,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])cc3CC)nn2)c(CC)cc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,4,17,76.6757373970611
26,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])cc3CC)nn2)c(CC)cc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,4,17,78.27243412752975
27,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])cc3CC)nn2)c(CC)cc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,4,17,78.52585633193041
28,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])cc3CC)nn2)c(CC)cc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,4,17,78.78053596014023
29,CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])cc3CC)nn2)c(CC)cc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1ccc(CC)c(C(=O)[O-])c1,c1nncnn1,4,17,79.04598500324332
