uuid,molecule,fragments,linker,anchor_1,anchor_2,energy
0,Nc1cc(C(=O)[O-])ccc1-c1nnc(-c2c(N)cc(C(=O)[O-])c(N)c2N)nn1,Nc1cc(N)c(N)c(C(=O)[O-])c1.Nc1cccc(C(=O)[O-])c1,c1nncnn1,11,21,69.90721086991559
1,Nc1cc(C(=O)[O-])ccc1-c1nnc(-c2c(N)cc(C(=O)[O-])c(N)c2N)nn1,Nc1cc(N)c(N)c(C(=O)[O-])c1.Nc1cccc(C(=O)[O-])c1,c1nncnn1,11,21,69.90721090876637
2,Nc1cc(C(=O)[O-])ccc1-c1nnc(-c2c(N)cc(C(=O)[O-])c(N)c2N)nn1,Nc1cc(N)c(N)c(C(=O)[O-])c1.Nc1cccc(C(=O)[O-])c1,c1nncnn1,11,21,69.90842851942605
3,Nc1cc(C(=O)[O-])ccc1-c1nnc(-c2c(N)cc(C(=O)[O-])c(N)c2N)nn1,Nc1cc(N)c(N)c(C(=O)[O-])c1.Nc1cccc(C(=O)[O-])c1,c1nncnn1,11,21,69.91042238418252
4,Nc1cc(C(=O)[O-])ccc1-c1nnc(-c2c(N)cc(C(=O)[O-])c(N)c2N)nn1,Nc1cc(N)c(N)c(C(=O)[O-])c1.Nc1cccc(C(=O)[O-])c1,c1nncnn1,11,21,69.91042243169365
5,Nc1cc(C(=O)[O-])ccc1-c1nnc(-c2c(N)cc(C(=O)[O-])c(N)c2N)nn1,Nc1cc(N)c(N)c(C(=O)[O-])c1.Nc1cccc(C(=O)[O-])c1,c1nncnn1,11,21,69.98878935364566
6,Nc1cc(C(=O)[O-])ccc1-c1nnc(-c2c(N)cc(C(=O)[O-])c(N)c2N)nn1,Nc1cc(N)c(N)c(C(=O)[O-])c1.Nc1cccc(C(=O)[O-])c1,c1nncnn1,11,21,70.17530984199784
7,Nc1cc(C(=O)[O-])ccc1-c1nnc(-c2c(N)cc(C(=O)[O-])c(N)c2N)nn1,Nc1cc(N)c(N)c(C(=O)[O-])c1.Nc1cccc(C(=O)[O-])c1,c1nncnn1,11,21,70.17530995098998
8,Nc1cc(C(=O)[O-])ccc1-c1nnc(-c2c(N)cc(C(=O)[O-])c(N)c2N)nn1,Nc1cc(N)c(N)c(C(=O)[O-])c1.Nc1cccc(C(=O)[O-])c1,c1nncnn1,11,21,70.61255737489067
9,Nc1cc(-c2nnc(-c3ccnc(N)c3N)nn2)cc(N)n1,Nc1cccc(N)n1.Nc1cccnc1N,c1nncnn1,3,13,47.704194583439715
10,Nc1cc(-c2nnc(-c3ccnc(N)c3N)nn2)cc(N)n1,Nc1cccc(N)n1.Nc1cccnc1N,c1nncnn1,3,13,47.70419458841731
11,Nc1cc(-c2nnc(-c3ccnc(N)c3N)nn2)cc(N)n1,Nc1cccc(N)n1.Nc1cccnc1N,c1nncnn1,3,13,47.70419458888719
12,Nc1cc(-c2nnc(-c3ccnc(N)c3N)nn2)cc(N)n1,Nc1cccc(N)n1.Nc1cccnc1N,c1nncnn1,3,13,47.7041945935306
13,Nc1cc(-c2nnc(-c3ccnc(N)c3N)nn2)cc(N)n1,Nc1cccc(N)n1.Nc1cccnc1N,c1nncnn1,3,13,47.704194594210215
14,Nc1cc(-c2nnc(-c3ccnc(N)c3N)nn2)cc(N)n1,Nc1cccc(N)n1.Nc1cccnc1N,c1nncnn1,3,13,47.70419460583971
15,O=C([O-])c1cc(F)c(-c2cc(F)c(-c3c(F)cc(C(=O)[O-])c(F)c3F)cc2F)cc1F,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cc(F)ccc1F,Fc1ccc(F)cc1,7,19,57.71534544741474
16,O=C([O-])c1cc(F)c(-c2cc(F)c(-c3c(F)cc(C(=O)[O-])c(F)c3F)cc2F)cc1F,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cc(F)ccc1F,Fc1ccc(F)cc1,7,19,57.71551079224927
17,O=C([O-])c1cc(F)c(-c2cc(F)c(-c3c(F)cc(C(=O)[O-])c(F)c3F)cc2F)cc1F,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cc(F)ccc1F,Fc1ccc(F)cc1,7,19,57.732855499983636
18,O=C([O-])c1cc(F)c(-c2cc(F)c(-c3c(F)cc(C(=O)[O-])c(F)c3F)cc2F)cc1F,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cc(F)ccc1F,Fc1ccc(F)cc1,7,19,57.796713572100906
19,O=C([O-])c1cc(F)c(-c2cc(F)c(-c3c(F)cc(C(=O)[O-])c(F)c3F)cc2F)cc1F,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cc(F)ccc1F,Fc1ccc(F)cc1,7,19,57.81260635968181
20,O=C([O-])c1cc(F)c(-c2cc(F)c(-c3c(F)cc(C(=O)[O-])c(F)c3F)cc2F)cc1F,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cc(F)ccc1F,Fc1ccc(F)cc1,7,19,57.81260637062226
21,O=C([O-])c1cc(F)c(-c2cc(F)c(-c3c(F)cc(C(=O)[O-])c(F)c3F)cc2F)cc1F,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cc(F)ccc1F,Fc1ccc(F)cc1,7,19,57.82073036028388
22,O=C([O-])c1cc(F)c(-c2cc(F)c(-c3c(F)cc(C(=O)[O-])c(F)c3F)cc2F)cc1F,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cc(F)ccc1F,Fc1ccc(F)cc1,7,19,57.82076962093973
23,O=C([O-])c1cc(F)c(-c2cc(F)c(-c3c(F)cc(C(=O)[O-])c(F)c3F)cc2F)cc1F,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cc(F)ccc1F,Fc1ccc(F)cc1,7,19,57.876314170290485
24,O=C([O-])c1cc(F)c(-c2cc(F)c(-c3c(F)cc(C(=O)[O-])c(F)c3F)cc2F)cc1F,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cc(F)ccc1F,Fc1ccc(F)cc1,7,19,57.98169633733176
25,O=C([O-])c1cc(F)c(-c2cc(F)c(-c3c(F)cc(C(=O)[O-])c(F)c3F)cc2F)cc1F,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cc(F)ccc1F,Fc1ccc(F)cc1,7,19,57.98169635179929
26,O=C([O-])c1cc(F)c(-c2cc(F)c(-c3c(F)cc(C(=O)[O-])c(F)c3F)cc2F)cc1F,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cc(F)ccc1F,Fc1ccc(F)cc1,7,19,57.98174420538053
27,O=C([O-])c1ccc(-c2c(Cl)cc(-c3c(Cl)c(Cl)c(C(=O)[O-])c(Cl)c3Cl)c(Cl)c2Cl)cc1,O=C([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl.O=C([O-])c1ccccc1,Clc1ccc(Cl)c(Cl)c1,8,19,70.87423037537162
28,O=C([O-])c1ccc(-c2c(Cl)cc(-c3c(Cl)c(Cl)c(C(=O)[O-])c(Cl)c3Cl)c(Cl)c2Cl)cc1,O=C([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl.O=C([O-])c1ccccc1,Clc1ccc(Cl)c(Cl)c1,8,19,70.87423720344505
29,O=C([O-])c1ccc(-c2c(Cl)cc(-c3c(Cl)c(Cl)c(C(=O)[O-])c(Cl)c3Cl)c(Cl)c2Cl)cc1,O=C([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl.O=C([O-])c1ccccc1,Clc1ccc(Cl)c(Cl)c1,8,19,70.87423731174724
30,O=C([O-])c1ccc(-c2c(Cl)cc(-c3c(Cl)c(Cl)c(C(=O)[O-])c(Cl)c3Cl)c(Cl)c2Cl)cc1,O=C([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl.O=C([O-])c1ccccc1,Clc1ccc(Cl)c(Cl)c1,8,19,70.87423735948443
31,O=C([O-])c1ccc(-c2c(Cl)cc(-c3c(Cl)c(Cl)c(C(=O)[O-])c(Cl)c3Cl)c(Cl)c2Cl)cc1,O=C([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl.O=C([O-])c1ccccc1,Clc1ccc(Cl)c(Cl)c1,8,19,70.87423742469186
32,O=C([O-])c1ccc(-c2c(Cl)cc(-c3c(Cl)c(Cl)c(C(=O)[O-])c(Cl)c3Cl)c(Cl)c2Cl)cc1,O=C([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl.O=C([O-])c1ccccc1,Clc1ccc(Cl)c(Cl)c1,8,19,70.87429440293934
33,O=C([O-])c1ccc(-c2c(Cl)cc(-c3c(Cl)c(Cl)c(C(=O)[O-])c(Cl)c3Cl)c(Cl)c2Cl)cc1,O=C([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl.O=C([O-])c1ccccc1,Clc1ccc(Cl)c(Cl)c1,8,19,70.87430107269661
