uuid,molecule,fragments,linker,anchor_1,anchor_2,energy
0,CCCc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,11,18,50.5161783557933
1,CCCc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,11,18,50.51617839781084
2,CCCc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,11,18,51.164487040299356
3,CCCc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,11,18,51.16448711881107
4,CCCc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,11,18,51.164504376654754
5,CCCc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,11,18,51.16450438737468
6,CCCc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,11,18,51.16704590052622
7,CCCc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,11,18,51.57641291516337
8,CCCc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,11,18,51.5781195561524
9,CCCc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,11,18,51.57811962764599
10,CCCc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,11,18,52.00529668135335
11,CCCc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,11,18,52.0052979804758
12,CCCc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,11,18,52.00587503243575
13,CCCc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,CCCc1cccc(C(=O)[O-])c1.O=C([O-])c1ccccc1,c1nncnn1,11,18,52.00682234690775
14,O=C([O-])c1ccc(C(F)=Cc2ccc(C(=O)[O-])c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,C=CF,6,16,41.50069211763262
15,O=C([O-])c1ccc(C(F)=Cc2ccc(C(=O)[O-])c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,C=CF,6,16,41.50177915248049
16,O=C([O-])c1ccc(C(F)=Cc2ccc(C(=O)[O-])c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,C=CF,6,16,41.5815095727764
17,O=C([O-])c1ccc(C(F)=Cc2ccc(C(=O)[O-])c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,C=CF,6,16,42.01436270301864
18,O=C([O-])c1ccc(C(F)=Cc2ccc(C(=O)[O-])c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,C=CF,6,16,42.014362713728524
19,O=C([O-])c1ccc(C(F)=Cc2ccc(C(=O)[O-])c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,C=CF,6,16,42.015020285585294
20,O=C([O-])c1ccc(C(F)=Cc2ccc(C(=O)[O-])c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,C=CF,6,16,42.09475651256627
21,O=C([O-])c1ccc(C(F)=Cc2ccc(C(=O)[O-])c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,C=CF,6,16,42.09520497135571
22,O=C([O-])c1ccc(C(F)=Cc2ccc(C(=O)[O-])c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,C=CF,6,16,42.57947071579361
23,O=C([O-])c1ccc(C(F)=Cc2ccc(C(=O)[O-])c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,C=CF,6,16,42.66142207659563
24,O=C([O-])c1ccc(C(F)=Cc2ccc(C(=O)[O-])c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,C=CF,6,16,43.79955273165326
25,O=C([O-])c1ccc(C(F)=Cc2ccc(C(=O)[O-])c(F)c2F)cc1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1ccccc1F,C=CF,6,16,42.38877077306154
26,O=C([O-])c1ccc(C(F)=Cc2ccc(C(=O)[O-])c(F)c2F)cc1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1ccccc1F,C=CF,6,16,42.468585488518066
27,O=C([O-])c1ccc(C(F)=Cc2ccc(C(=O)[O-])c(F)c2F)cc1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1ccccc1F,C=CF,6,16,42.46982549502749
28,O=C([O-])c1ccc(C(F)=Cc2ccc(C(=O)[O-])c(F)c2F)cc1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1ccccc1F,C=CF,6,16,42.470185056458654
29,O=C([O-])c1ccc(C(F)=Cc2ccc(C(=O)[O-])c(F)c2F)cc1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1ccccc1F,C=CF,6,16,43.168149359160054
30,O=C([O-])c1ccc(C(F)=Cc2ccc(C(=O)[O-])c(F)c2F)cc1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1ccccc1F,C=CF,6,16,43.16940435404568
31,O=C([O-])c1ccc(C(F)=Cc2ccc(C(=O)[O-])c(F)c2F)cc1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1ccccc1F,C=CF,6,16,43.24932702668377
32,O=C([O-])c1ccc(C(F)=Cc2ccc(C(=O)[O-])c(F)c2F)cc1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1ccccc1F,C=CF,6,16,43.2508348649282
33,O=C([O-])c1ccc(C(F)=Cc2ccc(C(=O)[O-])c(F)c2F)cc1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1ccccc1F,C=CF,6,16,44.951098360165204
34,Cc1cc(-c2nnc(-c3c(C)cnc(C)c3C)nn2)c(C)c(C)n1,Cc1ccc(C)c(C)n1.Cc1cnc(C)c(C)c1,c1nncnn1,3,17,64.18768601654742
35,Cc1cc(-c2nnc(-c3c(C)cnc(C)c3C)nn2)c(C)c(C)n1,Cc1ccc(C)c(C)n1.Cc1cnc(C)c(C)c1,c1nncnn1,3,17,64.18768606658753
36,Cc1cc(-c2nnc(-c3c(C)cnc(C)c3C)nn2)c(C)c(C)n1,Cc1ccc(C)c(C)n1.Cc1cnc(C)c(C)c1,c1nncnn1,3,17,64.18768608292761
37,Cc1cc(-c2nnc(-c3c(C)cnc(C)c3C)nn2)c(C)c(C)n1,Cc1ccc(C)c(C)n1.Cc1cnc(C)c(C)c1,c1nncnn1,3,17,64.18768675302341
