uuid,molecule,fragments,linker,anchor_1,anchor_2,energy
0,Nc1cc(-c2cc(N)c(-c3c(N)cnc(N)c3N)cc2N)c(N)cn1,Nc1ccc(N)nc1.Nc1cnc(N)c(N)c1,Nc1ccc(N)cc1,3,16,64.79752732958646
1,Nc1cc(-c2cc(N)c(-c3c(N)cnc(N)c3N)cc2N)c(N)cn1,Nc1ccc(N)nc1.Nc1cnc(N)c(N)c1,Nc1ccc(N)cc1,3,16,64.79753145002236
2,Nc1cc(-c2cc(N)c(-c3c(N)cnc(N)c3N)cc2N)c(N)cn1,Nc1ccc(N)nc1.Nc1cnc(N)c(N)c1,Nc1ccc(N)cc1,3,16,64.79786751186613
3,Nc1cc(-c2cc(N)c(-c3c(N)cnc(N)c3N)cc2N)c(N)cn1,Nc1ccc(N)nc1.Nc1cnc(N)c(N)c1,Nc1ccc(N)cc1,3,16,64.79786753555466
4,O=C([O-])c1ccc(-c2c(Cl)cc(-c3ccc(C(=O)[O-])c(Cl)c3)cc2Cl)c(Cl)c1,O=C([O-])c1cccc(Cl)c1.O=C([O-])c1ccccc1Cl,Clc1cccc(Cl)c1,6,16,59.03192574060439
5,O=C([O-])c1ccc(-c2c(Cl)cc(-c3ccc(C(=O)[O-])c(Cl)c3)cc2Cl)c(Cl)c1,O=C([O-])c1cccc(Cl)c1.O=C([O-])c1ccccc1Cl,Clc1cccc(Cl)c1,6,16,59.0319257492771
6,O=C([O-])c1ccc(-c2c(Cl)cc(-c3ccc(C(=O)[O-])c(Cl)c3)cc2Cl)c(Cl)c1,O=C([O-])c1cccc(Cl)c1.O=C([O-])c1ccccc1Cl,Clc1cccc(Cl)c1,6,16,59.03192575670049
7,O=C([O-])c1ccc(-c2c(Cl)cc(-c3ccc(C(=O)[O-])c(Cl)c3)cc2Cl)c(Cl)c1,O=C([O-])c1cccc(Cl)c1.O=C([O-])c1ccccc1Cl,Clc1cccc(Cl)c1,6,16,59.03192857830562
8,O=C([O-])c1ccc(-c2c(Cl)cc(-c3ccc(C(=O)[O-])c(Cl)c3)cc2Cl)c(Cl)c1,O=C([O-])c1cccc(Cl)c1.O=C([O-])c1ccccc1Cl,Clc1cccc(Cl)c1,6,16,59.03308873909559
9,O=C([O-])c1ccc(-c2c(Cl)cc(-c3ccc(C(=O)[O-])c(Cl)c3)cc2Cl)c(Cl)c1,O=C([O-])c1cccc(Cl)c1.O=C([O-])c1ccccc1Cl,Clc1cccc(Cl)c1,6,16,59.033089198748904
