uuid,molecule,fragments,linker,anchor_1,anchor_2,energy
0,Nc1cnc(N)c(N)c1-c1nnc(-c2c(N)cnc(N)c2N)nn1,Nc1cnc(N)c(N)c1.Nc1cnc(N)c(N)c1,c1nncnn1,8,17,65.21463520101845
1,Nc1cnc(N)c(N)c1-c1nnc(-c2c(N)cnc(N)c2N)nn1,Nc1cnc(N)c(N)c1.Nc1cnc(N)c(N)c1,c1nncnn1,8,17,65.21513270224969
2,Nc1cnc(N)c(N)c1-c1nnc(-c2c(N)cnc(N)c2N)nn1,Nc1cnc(N)c(N)c1.Nc1cnc(N)c(N)c1,c1nncnn1,8,17,65.48680950543815
3,Nc1cnc(N)c(N)c1-c1nnc(-c2c(N)cnc(N)c2N)nn1,Nc1cnc(N)c(N)c1.Nc1cnc(N)c(N)c1,c1nncnn1,8,17,65.48702612092922
4,FC(=Cc1cc(F)nc(F)c1)c1ccncc1,Fc1cccc(F)n1.c1ccncc1,C=CF,3,10,33.714045160311976
5,FC(=Cc1cc(F)nc(F)c1)c1ccncc1,Fc1cccc(F)n1.c1ccncc1,C=CF,3,10,33.714045161365085
6,FC(=Cc1cc(F)nc(F)c1)c1ccncc1,Fc1cccc(F)n1.c1ccncc1,C=CF,3,10,33.714045161687984
7,FC(=Cc1cc(F)nc(F)c1)c1ccncc1,Fc1cccc(F)n1.c1ccncc1,C=CF,3,10,33.7140451620442
8,FC(=Cc1cc(F)nc(F)c1)c1ccncc1,Fc1cccc(F)n1.c1ccncc1,C=CF,3,10,33.71404516420436
9,FC(=Cc1cc(F)nc(F)c1)c1ccncc1,Fc1cccc(F)n1.c1ccncc1,C=CF,3,10,33.71404516560999
10,FC(=Cc1cc(F)nc(F)c1)c1ccncc1,Fc1cccc(F)n1.c1ccncc1,C=CF,3,10,33.7140451666799
11,FC(=Cc1cc(F)nc(F)c1)c1ccncc1,Fc1cccc(F)n1.c1ccncc1,C=CF,3,10,36.596635074365764
12,FC(=Cc1cc(F)nc(F)c1)c1ccncc1,Fc1cccc(F)n1.c1ccncc1,C=CF,3,10,36.596635077532426
