uuid,molecule,fragments,linker,anchor_1,anchor_2,energy
0,Fc1cc(-c2ccc(-c3c(F)cncc3F)cc2F)cc(F)n1,Fc1cccc(F)n1.Fc1cncc(F)c1,Fc1ccccc1,3,15,48.11433435958933
1,Fc1cc(-c2ccc(-c3c(F)cncc3F)cc2F)cc(F)n1,Fc1cccc(F)n1.Fc1cncc(F)c1,Fc1ccccc1,3,15,48.11433436065805
2,Fc1cc(-c2ccc(-c3c(F)cncc3F)cc2F)cc(F)n1,Fc1cccc(F)n1.Fc1cncc(F)c1,Fc1ccccc1,3,15,48.114334364634985
3,Fc1cc(-c2ccc(-c3c(F)cncc3F)cc2F)cc(F)n1,Fc1cccc(F)n1.Fc1cncc(F)c1,Fc1ccccc1,3,15,48.11433437364674
4,Fc1cc(-c2ccc(-c3c(F)cncc3F)cc2F)cc(F)n1,Fc1cccc(F)n1.Fc1cncc(F)c1,Fc1ccccc1,3,15,48.114334375120656
5,Fc1cc(-c2ccc(-c3c(F)cncc3F)cc2F)cc(F)n1,Fc1cccc(F)n1.Fc1cncc(F)c1,Fc1ccccc1,3,15,48.11433437872027
6,Fc1cc(-c2ccc(-c3c(F)cncc3F)cc2F)cc(F)n1,Fc1cccc(F)n1.Fc1cncc(F)c1,Fc1ccccc1,3,15,48.11433437905479
7,Fc1cc(-c2ccc(-c3c(F)cncc3F)cc2F)cc(F)n1,Fc1cccc(F)n1.Fc1cncc(F)c1,Fc1ccccc1,3,15,48.11433439068603
8,Fc1cc(-c2ccc(-c3c(F)cncc3F)cc2F)cc(F)n1,Fc1cccc(F)n1.Fc1cncc(F)c1,Fc1ccccc1,3,15,48.132975556377225
9,Fc1cc(-c2ccc(-c3c(F)cncc3F)cc2F)cc(F)n1,Fc1cccc(F)n1.Fc1cncc(F)c1,Fc1ccccc1,3,15,48.132975567582974
10,Fc1cc(-c2ccc(-c3c(F)cncc3F)cc2F)cc(F)n1,Fc1cccc(F)n1.Fc1cncc(F)c1,Fc1ccccc1,3,15,48.13297556771838
11,Fc1cc(-c2ccc(-c3c(F)cncc3F)cc2F)cc(F)n1,Fc1cccc(F)n1.Fc1cncc(F)c1,Fc1ccccc1,3,15,48.132975583983594
12,Fc1cc(-c2ccc(-c3c(F)cncc3F)cc2F)cc(F)n1,Fc1cccc(F)n1.Fc1cncc(F)c1,Fc1ccccc1,3,15,48.13297559563613
13,O=C([O-])c1ccc(-c2cc(F)c(-c3ccc(C(=O)[O-])cc3F)c(F)c2)cc1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1,Fc1cccc(F)c1,6,15,53.595153333577194
14,O=C([O-])c1ccc(-c2cc(F)c(-c3ccc(C(=O)[O-])cc3F)c(F)c2)cc1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1,Fc1cccc(F)c1,6,15,53.59515333629692
15,O=C([O-])c1ccc(-c2cc(F)c(-c3ccc(C(=O)[O-])cc3F)c(F)c2)cc1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1,Fc1cccc(F)c1,6,15,53.59515333810289
16,O=C([O-])c1ccc(-c2cc(F)c(-c3ccc(C(=O)[O-])cc3F)c(F)c2)cc1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1,Fc1cccc(F)c1,6,15,53.5951545411458
17,O=C([O-])c1ccc(-c2cc(F)c(-c3ccc(C(=O)[O-])cc3F)c(F)c2)cc1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1,Fc1cccc(F)c1,6,15,53.595154549643404
18,O=C([O-])c1ccc(-c2cc(F)c(-c3ccc(C(=O)[O-])cc3F)c(F)c2)cc1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1,Fc1cccc(F)c1,6,15,53.59515473702116
19,O=C([O-])c1ccc(-c2cc(F)c(-c3ccc(C(=O)[O-])cc3F)c(F)c2)cc1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1,Fc1cccc(F)c1,6,15,53.59551900073134
20,O=C([O-])c1ccc(-c2cc(F)c(-c3ccc(C(=O)[O-])cc3F)c(F)c2)cc1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1,Fc1cccc(F)c1,6,15,53.59551903623099
21,O=C([O-])c1ccc(-c2cc(F)c(-c3ccc(C(=O)[O-])cc3F)c(F)c2)cc1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1,Fc1cccc(F)c1,6,15,53.59551910862381
22,O=C([O-])c1ccc(-c2cc(F)c(-c3ccc(C(=O)[O-])cc3F)c(F)c2)cc1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1,Fc1cccc(F)c1,6,15,53.59552028661073
23,O=C([O-])c1c(F)cc(C=C(F)c2c(F)c(F)c(C(=O)[O-])c(F)c2F)cc1F,O=C([O-])c1c(F)c(F)cc(F)c1F.O=C([O-])c1c(F)cccc1F,C=CF,8,20,46.85129321068151
24,O=C([O-])c1c(F)cc(C=C(F)c2c(F)c(F)c(C(=O)[O-])c(F)c2F)cc1F,O=C([O-])c1c(F)c(F)cc(F)c1F.O=C([O-])c1c(F)cccc1F,C=CF,8,20,46.85129322824359
