uuid,molecule,fragments,linker,anchor_1,anchor_2,energy
0,O=C([O-])c1cc(F)c(-c2ccc(-c3cc(F)c(C(=O)[O-])c(F)c3F)cc2F)cc1F,O=C([O-])c1c(F)ccc(F)c1F.O=C([O-])c1cc(F)ccc1F,Fc1ccccc1,7,19,57.555872889666716
1,O=C([O-])c1cc(F)c(-c2ccc(-c3cc(F)c(C(=O)[O-])c(F)c3F)cc2F)cc1F,O=C([O-])c1c(F)ccc(F)c1F.O=C([O-])c1cc(F)ccc1F,Fc1ccccc1,7,19,57.55725383260213
2,O=C([O-])c1cc(F)c(-c2ccc(-c3cc(F)c(C(=O)[O-])c(F)c3F)cc2F)cc1F,O=C([O-])c1c(F)ccc(F)c1F.O=C([O-])c1cc(F)ccc1F,Fc1ccccc1,7,19,57.558801896269266
3,O=C([O-])c1cc(F)c(-c2ccc(-c3cc(F)c(C(=O)[O-])c(F)c3F)cc2F)cc1F,O=C([O-])c1c(F)ccc(F)c1F.O=C([O-])c1cc(F)ccc1F,Fc1ccccc1,7,19,57.55880191014335
4,O=C([O-])c1cc(F)c(-c2ccc(-c3cc(F)c(C(=O)[O-])c(F)c3F)cc2F)cc1F,O=C([O-])c1c(F)ccc(F)c1F.O=C([O-])c1cc(F)ccc1F,Fc1ccccc1,7,19,57.57542694009049
5,O=C([O-])c1cc(F)c(-c2ccc(-c3cc(F)c(C(=O)[O-])c(F)c3F)cc2F)cc1F,O=C([O-])c1c(F)ccc(F)c1F.O=C([O-])c1cc(F)ccc1F,Fc1ccccc1,7,19,57.57542695635282
6,O=C([O-])c1cc(F)c(-c2ccc(-c3cc(F)c(C(=O)[O-])c(F)c3F)cc2F)cc1F,O=C([O-])c1c(F)ccc(F)c1F.O=C([O-])c1cc(F)ccc1F,Fc1ccccc1,7,19,57.65364111018518
7,O=C([O-])c1cc(F)c(-c2ccc(-c3cc(F)c(C(=O)[O-])c(F)c3F)cc2F)cc1F,O=C([O-])c1c(F)ccc(F)c1F.O=C([O-])c1cc(F)ccc1F,Fc1ccccc1,7,19,57.656489415321374
8,O=C([O-])c1cc(F)c(-c2ccc(-c3cc(F)c(C(=O)[O-])c(F)c3F)cc2F)cc1F,O=C([O-])c1c(F)ccc(F)c1F.O=C([O-])c1cc(F)ccc1F,Fc1ccccc1,7,19,57.67237194782523
9,O=C([O-])c1cc(F)c(-c2ccc(-c3cc(F)c(C(=O)[O-])c(F)c3F)cc2F)cc1F,O=C([O-])c1c(F)ccc(F)c1F.O=C([O-])c1cc(F)ccc1F,Fc1ccccc1,7,19,57.672372011392156
