uuid,molecule,fragments,linker,anchor_1,anchor_2,energy
0,O=C([O-])c1ccc(C=C(F)c2cc(F)c(C(=O)[O-])cc2F)c(F)c1,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cccc(F)c1,C=CF,7,17,42.13481431785683
1,O=C([O-])c1ccc(C=C(F)c2cc(F)c(C(=O)[O-])cc2F)c(F)c1,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cccc(F)c1,C=CF,7,17,42.134814317894346
2,O=C([O-])c1ccc(C=C(F)c2cc(F)c(C(=O)[O-])cc2F)c(F)c1,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cccc(F)c1,C=CF,7,17,42.41490420389405
3,O=C([O-])c1ccc(C=C(F)c2cc(F)c(C(=O)[O-])cc2F)c(F)c1,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cccc(F)c1,C=CF,7,17,42.49461403456025
4,O=C([O-])c1ccc(C=C(F)c2cc(F)c(C(=O)[O-])cc2F)c(F)c1,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cccc(F)c1,C=CF,7,17,42.570974657254894
5,O=C([O-])c1ccc(C=C(F)c2cc(F)c(C(=O)[O-])cc2F)c(F)c1,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cccc(F)c1,C=CF,7,17,42.650576885017735
6,O=C([O-])c1ccc(C=C(F)c2cc(F)c(C(=O)[O-])cc2F)c(F)c1,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cccc(F)c1,C=CF,7,17,42.650934600366206
7,O=C([O-])c1ccc(C=C(F)c2cc(F)c(C(=O)[O-])cc2F)c(F)c1,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cccc(F)c1,C=CF,7,17,42.92211166280591
8,O=C([O-])c1ccc(C=C(F)c2cc(F)c(C(=O)[O-])cc2F)c(F)c1,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cccc(F)c1,C=CF,7,17,43.09831659461828
9,O=C([O-])c1ccc(C=C(F)c2cc(F)c(C(=O)[O-])cc2F)c(F)c1,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cccc(F)c1,C=CF,7,17,43.177858165193925
10,O=C([O-])c1ccc(C=C(F)c2cc(F)c(C(=O)[O-])cc2F)c(F)c1,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cccc(F)c1,C=CF,7,17,43.17817605466169
11,O=C([O-])c1ccc(C=C(F)c2cc(F)c(C(=O)[O-])cc2F)c(F)c1,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cccc(F)c1,C=CF,7,17,43.36112453857314
12,O=C([O-])c1ccc(C=C(F)c2cc(F)c(C(=O)[O-])cc2F)c(F)c1,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cccc(F)c1,C=CF,7,17,43.953268792823316
13,O=C([O-])c1ccc(C=C(F)c2cc(F)c(C(=O)[O-])cc2F)c(F)c1,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cccc(F)c1,C=CF,7,17,44.18148874597293
14,O=C([O-])c1ccc(C=C(F)c2cc(F)c(C(=O)[O-])cc2F)c(F)c1,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cccc(F)c1,C=CF,7,17,44.63848400727433
15,N#Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])c(C#N)c3)nn2)ccc1C(=O)[O-],N#Cc1ccccc1C(=O)[O-].N#Cc1ccccc1C(=O)[O-],c1nncnn1,4,15,50.09235865741203
16,N#Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])c(C#N)c3)nn2)ccc1C(=O)[O-],N#Cc1ccccc1C(=O)[O-].N#Cc1ccccc1C(=O)[O-],c1nncnn1,4,15,50.09235866650498
17,N#Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])c(C#N)c3)nn2)ccc1C(=O)[O-],N#Cc1ccccc1C(=O)[O-].N#Cc1ccccc1C(=O)[O-],c1nncnn1,4,15,50.09259757866011
18,N#Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])c(C#N)c3)nn2)ccc1C(=O)[O-],N#Cc1ccccc1C(=O)[O-].N#Cc1ccccc1C(=O)[O-],c1nncnn1,4,15,50.292056309309686
19,N#Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])c(C#N)c3)nn2)ccc1C(=O)[O-],N#Cc1ccccc1C(=O)[O-].N#Cc1ccccc1C(=O)[O-],c1nncnn1,4,15,50.29205631439311
20,N#Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])c(C#N)c3)nn2)ccc1C(=O)[O-],N#Cc1ccccc1C(=O)[O-].N#Cc1ccccc1C(=O)[O-],c1nncnn1,4,15,50.491271600594374
21,N#Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])c(C#N)c3)nn2)ccc1C(=O)[O-],N#Cc1ccccc1C(=O)[O-].N#Cc1ccccc1C(=O)[O-],c1nncnn1,4,15,50.49127193318825
