uuid,molecule,fragments,linker,anchor_1,anchor_2,energy
0,CC(=Cc1ccc(C(=O)[O-])cc1C)c1ccc(C(=O)[O-])c(C)c1,Cc1cccc(C(=O)[O-])c1.Cc1ccccc1C(=O)[O-],C=CC,9,13,54.46224547854297
1,CC(=Cc1ccc(C(=O)[O-])cc1C)c1ccc(C(=O)[O-])c(C)c1,Cc1cccc(C(=O)[O-])c1.Cc1ccccc1C(=O)[O-],C=CC,9,13,55.51262631784502
2,CC(=Cc1ccc(C(=O)[O-])cc1C)c1ccc(C(=O)[O-])c(C)c1,Cc1cccc(C(=O)[O-])c1.Cc1ccccc1C(=O)[O-],C=CC,9,13,55.51262636948419
3,CC(=Cc1ccc(C(=O)[O-])cc1C)c1ccc(C(=O)[O-])c(C)c1,Cc1cccc(C(=O)[O-])c1.Cc1ccccc1C(=O)[O-],C=CC,9,13,55.538058460263336
4,CC(=Cc1ccc(C(=O)[O-])cc1C)c1ccc(C(=O)[O-])c(C)c1,Cc1cccc(C(=O)[O-])c1.Cc1ccccc1C(=O)[O-],C=CC,9,13,55.54186244965339
5,CC(=Cc1ccc(C(=O)[O-])cc1C)c1ccc(C(=O)[O-])c(C)c1,Cc1cccc(C(=O)[O-])c1.Cc1ccccc1C(=O)[O-],C=CC,9,13,55.69652075667661
6,CC(=Cc1ccc(C(=O)[O-])cc1C)c1ccc(C(=O)[O-])c(C)c1,Cc1cccc(C(=O)[O-])c1.Cc1ccccc1C(=O)[O-],C=CC,9,13,55.7170853209565
7,CC(=Cc1ccc(C(=O)[O-])cc1C)c1ccc(C(=O)[O-])c(C)c1,Cc1cccc(C(=O)[O-])c1.Cc1ccccc1C(=O)[O-],C=CC,9,13,56.25289133790207
8,CC(=Cc1ccc(C(=O)[O-])cc1C)c1ccc(C(=O)[O-])c(C)c1,Cc1cccc(C(=O)[O-])c1.Cc1ccccc1C(=O)[O-],C=CC,9,13,56.25895769298511
9,CC(=Cc1ccc(C(=O)[O-])cc1C)c1ccc(C(=O)[O-])c(C)c1,Cc1cccc(C(=O)[O-])c1.Cc1ccccc1C(=O)[O-],C=CC,9,13,56.2589576946921
10,CC(=Cc1ccc(C(=O)[O-])cc1C)c1ccc(C(=O)[O-])c(C)c1,Cc1cccc(C(=O)[O-])c1.Cc1ccccc1C(=O)[O-],C=CC,9,13,56.45975739817892
11,CCc1cc(-c2cc(CC)c(-c3cc(CC)c(C(=O)[O-])cc3CC)cc2CC)ccc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1ccccc1C(=O)[O-],CCc1ccc(CC)cc1,4,17,79.7323497658643
12,CCc1cc(-c2cc(CC)c(-c3cc(CC)c(C(=O)[O-])cc3CC)cc2CC)ccc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1ccccc1C(=O)[O-],CCc1ccc(CC)cc1,4,17,79.77536485598387
13,CCc1cc(-c2cc(CC)c(-c3cc(CC)c(C(=O)[O-])cc3CC)cc2CC)ccc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1ccccc1C(=O)[O-],CCc1ccc(CC)cc1,4,17,79.87009704127584
14,CCc1cc(-c2cc(CC)c(-c3cc(CC)c(C(=O)[O-])cc3CC)cc2CC)ccc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1ccccc1C(=O)[O-],CCc1ccc(CC)cc1,4,17,79.93099673720467
15,CCc1cc(-c2cc(CC)c(-c3cc(CC)c(C(=O)[O-])cc3CC)cc2CC)ccc1C(=O)[O-],CCc1ccc(CC)c(C(=O)[O-])c1.CCc1ccccc1C(=O)[O-],CCc1ccc(CC)cc1,4,17,80.01869603819605
