uuid,molecule,fragments,linker,anchor_1,anchor_2,energy
0,Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3C)nn2)c(C)cc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.Cc1cccc(C(=O)[O-])c1,c1nncnn1,9,13,62.34071313219151
1,Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3C)nn2)c(C)cc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.Cc1cccc(C(=O)[O-])c1,c1nncnn1,9,13,62.340713193077626
2,Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3C)nn2)c(C)cc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.Cc1cccc(C(=O)[O-])c1,c1nncnn1,9,13,62.34328487794225
3,Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3C)nn2)c(C)cc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.Cc1cccc(C(=O)[O-])c1,c1nncnn1,9,13,62.38634084076669
4,Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3C)nn2)c(C)cc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.Cc1cccc(C(=O)[O-])c1,c1nncnn1,9,13,62.52645986977633
5,Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3C)nn2)c(C)cc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.Cc1cccc(C(=O)[O-])c1,c1nncnn1,9,13,62.5290317258345
6,Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3C)nn2)c(C)cc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.Cc1cccc(C(=O)[O-])c1,c1nncnn1,9,13,62.57206155307201
7,Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3C)nn2)c(C)cc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.Cc1cccc(C(=O)[O-])c1,c1nncnn1,9,13,62.572061845635105
8,Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3C)nn2)c(C)cc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.Cc1cccc(C(=O)[O-])c1,c1nncnn1,9,13,62.581242681529844
9,Cc1cc(-c2ccc(-c3cc(C)c(C(=O)[O-])cc3C)c(C)c2)ccc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.Cc1ccccc1C(=O)[O-],Cc1ccccc1,3,14,72.07868423268138
10,Cc1cc(-c2ccc(-c3cc(C)c(C(=O)[O-])cc3C)c(C)c2)ccc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.Cc1ccccc1C(=O)[O-],Cc1ccccc1,3,14,72.08032664928517
11,Cc1cc(-c2ccc(-c3cc(C)c(C(=O)[O-])cc3C)c(C)c2)ccc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.Cc1ccccc1C(=O)[O-],Cc1ccccc1,3,14,72.08357308896817
12,Cc1cc(-c2ccc(-c3cc(C)c(C(=O)[O-])cc3C)c(C)c2)ccc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.Cc1ccccc1C(=O)[O-],Cc1ccccc1,3,14,72.10165856672593
13,Cc1cc(-c2ccc(-c3cc(C)c(C(=O)[O-])cc3C)c(C)c2)ccc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.Cc1ccccc1C(=O)[O-],Cc1ccccc1,3,14,72.10821030657152
14,Cc1cc(-c2ccc(-c3cc(C)c(C(=O)[O-])cc3C)c(C)c2)ccc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.Cc1ccccc1C(=O)[O-],Cc1ccccc1,3,14,72.26854154752039
15,Cc1cc(-c2ccc(-c3cc(C)c(C(=O)[O-])cc3C)c(C)c2)ccc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.Cc1ccccc1C(=O)[O-],Cc1ccccc1,3,14,72.27498879616783
16,Cc1cc(-c2ccc(-c3cc(C)c(C(=O)[O-])cc3C)c(C)c2)ccc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.Cc1ccccc1C(=O)[O-],Cc1ccccc1,3,14,72.30474985917297
17,Cc1cc(-c2ccc(-c3cc(C)c(C(=O)[O-])cc3C)c(C)c2)ccc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.Cc1ccccc1C(=O)[O-],Cc1ccccc1,3,14,72.48138380881176
18,Cc1cc(-c2ccc(-c3cc(C)c(C(=O)[O-])cc3C)c(C)c2)ccc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.Cc1ccccc1C(=O)[O-],Cc1ccccc1,3,14,72.48138424065664
19,Cc1cc(-c2ccc(-c3cc(C)c(C(=O)[O-])cc3C)c(C)c2)ccc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.Cc1ccccc1C(=O)[O-],Cc1ccccc1,3,14,72.5057794922103
20,Cc1cc(-c2ccc(-c3cc(C)c(C(=O)[O-])cc3C)c(C)c2)ccc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.Cc1ccccc1C(=O)[O-],Cc1ccccc1,3,14,72.51408543755696
