uuid,molecule,fragments,linker,anchor_1,anchor_2,energy
0,O=C([O-])c1ccc(C=C(Cl)c2ccc(C(=O)[O-])c(Cl)c2Cl)cc1,O=C([O-])c1cccc(Cl)c1Cl.O=C([O-])c1ccccc1,C=CCl,6,17,49.40506723607232
1,O=C([O-])c1ccc(C=C(Cl)c2ccc(C(=O)[O-])c(Cl)c2Cl)cc1,O=C([O-])c1cccc(Cl)c1Cl.O=C([O-])c1ccccc1,C=CCl,6,17,49.40506723950308
2,O=C([O-])c1ccc(C=C(Cl)c2ccc(C(=O)[O-])c(Cl)c2Cl)cc1,O=C([O-])c1cccc(Cl)c1Cl.O=C([O-])c1ccccc1,C=CCl,6,17,49.47544429792845
3,O=C([O-])c1ccc(C=C(Cl)c2ccc(C(=O)[O-])c(Cl)c2Cl)cc1,O=C([O-])c1cccc(Cl)c1Cl.O=C([O-])c1ccccc1,C=CCl,6,17,49.61171870333062
4,O=C([O-])c1ccc(C=C(Cl)c2ccc(C(=O)[O-])c(Cl)c2Cl)cc1,O=C([O-])c1cccc(Cl)c1Cl.O=C([O-])c1ccccc1,C=CCl,6,17,50.83349756633474
5,O=C([O-])c1ccc(C=C(Cl)c2ccc(C(=O)[O-])c(Cl)c2Cl)cc1,O=C([O-])c1cccc(Cl)c1Cl.O=C([O-])c1ccccc1,C=CCl,6,17,50.833680375746994
6,O=C([O-])c1ccc(C=C(Cl)c2ccc(C(=O)[O-])c(Cl)c2Cl)cc1,O=C([O-])c1cccc(Cl)c1Cl.O=C([O-])c1ccccc1,C=CCl,6,17,51.041853756017126
7,O=C([O-])c1ccc(C=C(Cl)c2ccc(C(=O)[O-])c(Cl)c2Cl)cc1,O=C([O-])c1cccc(Cl)c1Cl.O=C([O-])c1ccccc1,C=CCl,6,17,51.04203649328025
8,O=C([O-])c1ccc(C=C(Cl)c2ccc(C(=O)[O-])c(Cl)c2Cl)cc1,O=C([O-])c1cccc(Cl)c1Cl.O=C([O-])c1ccccc1,C=CCl,6,17,51.18068035061924
9,O=C([O-])c1ccc(C=C(Cl)c2ccc(C(=O)[O-])c(Cl)c2Cl)cc1,O=C([O-])c1cccc(Cl)c1Cl.O=C([O-])c1ccccc1,C=CCl,6,17,51.36980054710778
10,O=C([O-])c1ccc(C=C(Cl)c2ccc(C(=O)[O-])c(Cl)c2Cl)cc1,O=C([O-])c1cccc(Cl)c1Cl.O=C([O-])c1ccccc1,C=CCl,6,17,51.36980059719973
11,O=C([O-])c1ccc(C=C(Cl)c2ccc(C(=O)[O-])c(Cl)c2Cl)cc1,O=C([O-])c1cccc(Cl)c1Cl.O=C([O-])c1ccccc1,C=CCl,6,17,51.39095886992206
12,O=C([O-])c1ccc(C=C(Cl)c2ccc(C(=O)[O-])c(Cl)c2Cl)cc1,O=C([O-])c1cccc(Cl)c1Cl.O=C([O-])c1ccccc1,C=CCl,6,17,51.3909589126486
13,O=C([O-])c1ccc(C=C(Cl)c2ccc(C(=O)[O-])c(Cl)c2Cl)cc1,O=C([O-])c1cccc(Cl)c1Cl.O=C([O-])c1ccccc1,C=CCl,6,17,51.39095895496265
14,O=C([O-])c1ccc(C=C(Cl)c2ccc(C(=O)[O-])c(Cl)c2Cl)cc1,O=C([O-])c1cccc(Cl)c1Cl.O=C([O-])c1ccccc1,C=CCl,6,17,51.397676442050816
15,Nc1cc(-c2ccc(-c3c(N)cc(C(=O)[O-])c(N)c3N)cc2N)c(N)cc1C(=O)[O-],Nc1cc(N)c(N)c(C(=O)[O-])c1.Nc1ccc(N)c(C(=O)[O-])c1,Nc1ccccc1,11,15,81.3926454282494
16,Nc1cc(-c2ccc(-c3c(N)cc(C(=O)[O-])c(N)c3N)cc2N)c(N)cc1C(=O)[O-],Nc1cc(N)c(N)c(C(=O)[O-])c1.Nc1ccc(N)c(C(=O)[O-])c1,Nc1ccccc1,11,15,81.54166425802251
17,Nc1cc(-c2ccc(-c3c(N)cc(C(=O)[O-])c(N)c3N)cc2N)c(N)cc1C(=O)[O-],Nc1cc(N)c(N)c(C(=O)[O-])c1.Nc1ccc(N)c(C(=O)[O-])c1,Nc1ccccc1,11,15,81.54185651770007
18,Nc1cc(-c2ccc(-c3c(N)cc(C(=O)[O-])c(N)c3N)cc2N)c(N)cc1C(=O)[O-],Nc1cc(N)c(N)c(C(=O)[O-])c1.Nc1ccc(N)c(C(=O)[O-])c1,Nc1ccccc1,11,15,81.58309193866609
19,Nc1cc(-c2ccc(-c3c(N)cc(C(=O)[O-])c(N)c3N)cc2N)c(N)cc1C(=O)[O-],Nc1cc(N)c(N)c(C(=O)[O-])c1.Nc1ccc(N)c(C(=O)[O-])c1,Nc1ccccc1,11,15,81.5855094719614
20,Nc1cc(-c2ccc(-c3c(N)cc(C(=O)[O-])c(N)c3N)cc2N)c(N)cc1C(=O)[O-],Nc1cc(N)c(N)c(C(=O)[O-])c1.Nc1ccc(N)c(C(=O)[O-])c1,Nc1ccccc1,11,15,81.64961549903605
21,Nc1cc(-c2ccc(-c3c(N)cc(C(=O)[O-])c(N)c3N)cc2N)c(N)cc1C(=O)[O-],Nc1cc(N)c(N)c(C(=O)[O-])c1.Nc1ccc(N)c(C(=O)[O-])c1,Nc1ccccc1,11,15,81.65097423306767
22,Nc1cc(-c2ccc(-c3c(N)cc(C(=O)[O-])c(N)c3N)cc2N)c(N)cc1C(=O)[O-],Nc1cc(N)c(N)c(C(=O)[O-])c1.Nc1ccc(N)c(C(=O)[O-])c1,Nc1ccccc1,11,15,81.65907193097395
