uuid,molecule,fragments,linker,anchor_1,anchor_2,energy,idx,keep
201,O=C([O-])c1ccc(C(F)=Cc2cc(F)c(C(=O)[O-])c(F)c2F)c(F)c1F,O=C([O-])c1c(F)ccc(F)c1F.O=C([O-])c1cccc(F)c1F,C=CF,7,18,44.76160948796228,201,True
0,O=C([O-])c1ccc(C=C(F)c2ccc(C(=O)[O-])cc2)cc1,O=C([O-])c1ccccc1.O=C([O-])c1ccccc1,C=CF,6,15,39.46421876156901,0,True
42,O=C([O-])c1cc(F)c(-c2ccc(-c3cc(F)c(C(=O)[O-])c(F)c3F)cc2)c(F)c1F,O=C([O-])c1c(F)ccc(F)c1F.O=C([O-])c1cc(F)cc(F)c1F,c1ccccc1,7,19,57.70403809614584,42,True
60,O=C([O-])c1ccc(-c2cc(F)c(-c3cc(F)c(C(=O)[O-])cc3F)c(F)c2F)cc1F,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1ccccc1F,Fc1ccc(F)c(F)c1,7,17,56.93614588311896,60,True
132,CCCC(C#CC(=O)[O-])=CC#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CCCC,4,9,3.972584732247089,132,True
141,O=C([O-])c1ccc(-c2ccc(-c3c(Cl)cc(C(=O)[O-])c(Cl)c3Cl)c(Cl)c2Cl)c(Cl)c1,O=C([O-])c1cc(Cl)cc(Cl)c1Cl.O=C([O-])c1cccc(Cl)c1,Clc1ccccc1Cl,7,18,65.77266691593732,141,True
0,O=C([O-])c1ccc(-c2ccc(-c3c(Cl)cc(C(=O)[O-])c(Cl)c3Cl)c(Cl)c2)cc1Cl,O=C([O-])c1cc(Cl)cc(Cl)c1Cl.O=C([O-])c1ccccc1Cl,Clc1ccccc1,7,18,64.69054569315384,0,True
12,O=C([O-])c1ccc(C=C(F)c2ccc(C(=O)[O-])c(F)c2F)cc1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1ccccc1F,C=CF,6,16,42.82978058930073,12,True
36,O=C([O-])c1ccc(C=C(F)c2cc(F)c(C(=O)[O-])c(F)c2)cc1F,O=C([O-])c1c(F)cccc1F.O=C([O-])c1ccccc1F,C=CF,7,17,43.0992680070383,36,True
49,O=C([O-])c1cc(F)c(-c2ccc(-c3cc(F)c(C(=O)[O-])c(F)c3)cc2F)cc1F,O=C([O-])c1c(F)cccc1F.O=C([O-])c1cc(F)ccc1F,Fc1ccccc1,7,18,56.451555913141206,49,True
64,O=C([O-])c1cc(F)c(-c2ccc(-c3cc(F)c(C(=O)[O-])c(F)c3F)cc2F)cc1F,O=C([O-])c1c(F)ccc(F)c1F.O=C([O-])c1cc(F)ccc1F,Fc1ccccc1,7,19,57.55587288966672,64,True
76,O=C([O-])c1ccc(-c2cc(F)c(-c3ccc(C(=O)[O-])c(F)c3)c(F)c2F)cc1F,O=C([O-])c1ccccc1F.O=C([O-])c1ccccc1F,Fc1ccc(F)c(F)c1,6,16,56.19312939958679,76,True
92,O=C([O-])c1cc(F)c(-c2c(F)cc(-c3cc(F)c(C(=O)[O-])c(F)c3)c(F)c2F)c(F)c1F,O=C([O-])c1c(F)cccc1F.O=C([O-])c1cc(F)cc(F)c1F,Fc1ccc(F)c(F)c1,7,18,58.97497203335174,92,True
0,O=C([O-])c1ccc(-c2cc(F)c(-c3cc(F)c(C(=O)[O-])c(F)c3)c(F)c2F)cc1F,O=C([O-])c1c(F)cccc1F.O=C([O-])c1ccccc1F,Fc1ccc(F)c(F)c1,7,17,57.53943845155517,0,True
